RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
5265,Imperial Beach,California,973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212700,212100,2.40E+05,239500,244900,263400,2.33E+05,237900,242100,273200,2.53E+05,254200,251800,280100,253200,2.52E+05,262100,2.94E+05,309400,2.87E+05,300300,308600,329800,333500,3.51E+05,3.47E+05,326600,311400,3.07E+05,333100,304400,317800,318800,362500,385500,370900,370200,362700,377700,385400,379600,361400,358500,345600,399300,388800,401800,368200,381700,393100,410900,405700,412600,398600,412300,424500,439700,455900,4.50E+05,449700,442400,410300,416600,443300,504700,525900,5.20E+05,530400,509700,520500,509600,5.16E+05,485900,469100,5.03E+05,526500,552200,528100,537100,520100,568100,613800,612900,563700
17686,Dana Point,California,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817400,831200,828400,8.09E+05,822200,827700,860700,827200,828900,8.25E+05,813700,838200,853900,8.59E+05,819200,793500,803400,838200,855100,889700,877500,897400,896300,870700,902600,842800,871800,793500,867500,797300
11228,East Palo Alto,California,975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578100,599300,589100,565800,573200,584600,614900,645200,656700,658300,722500,7.22E+05,730600,663900,687500,708500,739300,729800,7.19E+05,682300,682800,685500,720200,742700,721400,711800,689300,7.50E+05,773800,815100,816800,832900,849600,847700,9.22E+05,
18311,Gloucester,Massachusetts,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351400,342900,302100,308100,312100,310200,313400,308600,313700,313700,300800,333600,344100,385100,373900,347700,331500,328100,359600,375900,366400,335700,326800,324500,346200,332400,324300,319700,324400,330500,333600,345400,342500,350100,327200,343400,343800,365400,348600,3.53E+05,361500,368400,367600,3.51E+05,367400,369200,380200,363200,363400,377900,383500,381500,349700,349400,338800,360200,385500,439500,411300,422500,381600,
25145,Hobart,Indiana,977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22E+05,124200,120800,1.24E+05,113200,118600,116500,136400,130100,126300,114600,111800,1.25E+05,122700,132900,122700,124800,115600,118700,119600,120900,120600,122300,125400,126500,125300,112200,1.09E+05,108400,121300,121300,122900,122700,127600,127700,1.28E+05,129200,120400,124900,127200,146100,142100,137700,135200,137300,142700,136200,138700,145700,146300,148500,137300,
44170,Billerica,Massachusetts,978,325500,320500,306100,305900,292900,304100,305900,303200,282200,267800,278400,3.15E+05,3.14E+05,320700,294300,298500,280100,290800,2.98E+05,296800,292900,278700,291700,290100,314900,309500,316600,294900,287900,291300,303300,322400,3.11E+05,303400,296900,285900,309500,292200,304600,288400,294600,291800,274500,272400,260300,267100,254400,248100,250900,247300,260900,272400,3.10E+05,325100,3.08E+05,297900,296900,312500,320700,322700,325100,312900,311900,310400,319500,3.17E+05,322600,3.08E+05,3.12E+05,3.11E+05,333300,3.36E+05,331800,324700,329800,327400,330300,323300,324400,328900,339800,343600,3.30E+05,343500,340600,356700,330200,340400,338200,351400,345900,338100,333900,323400,326100,325900,3.57E+05,3.66E+05,3.73E+05,361800,356100,359200,3.63E+05,377200,374400,3.81E+05,382300,388600,384100,383600,397100,401700,404200,398300,401600,393400,378900,387900,393100,
397018,Grand Haven,Michigan,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124800,1.28E+05,129800,126200,1.27E+05,123800,1.30E+05,130500,137800,138900,150400,1.47E+05,143400,149800,151600,143800,137200,133300,141200,136700,134400,131800,134700,170200,167100,171500,152500,168400,173500,177300,172900,177200,1.81E+05,178100,172700,167400,170800,165500,156900,156100,154800,165400,158500,157900,172500,191700,2.13E+05,206900,195300,202700,2.02E+05,211800,182900,170500,173200,1.83E+05,
26399,Parkland,Washington,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153500,147600,141900,145900,1.53E+05,156400,153700,155200,130500,125400,122100,134500,1.43E+05,1.35E+05,142400,141800,142300,131100,1.38E+05,148900,172800,162600,157600,146700,149500,155500,158900,155400,162500,160700,168800,157900,161300,160200,162900,159400,158600,158300,1.60E+05,156100,151800,156800,156100,159900,153600,162900,176200,186800,187500,174500,174200,183900,193300,191600,187500,194400,198400,193600,190700,198200,199400,206400,205700,214700,215800,221300,220900,224100,215700,223900,223700,233600,225700,2.22E+05,2.23E+05,230800,238700,244300,2.50E+05,251200,249600
398342,Doylestown,Pennsylvania,981,405200,360600,347400,338900,361600,376400,382500,403900,381200,375800,359900,379900,3.86E+05,390400,348800,3.21E+05,302400,332300,337800,358800,387400,405700,4.42E+05,436300,434500,364800,308800,312600,3.36E+05,3.66E+05,339800,351500,352400,370200,350600,321800,337200,319800,336600,337900,357500,368600,340300,351800,361700,365700,377500,343300,318300,278700,292200,327400,346600,360600,381200,382300,370400,353400,342100,369500,382200,4.10E+05,387600,377800,352800,356500,347900,374200,365500,374200,349200,359900,359900,357700,371600,367900,391800,387100,401700,379900,394600,386200,401500,361700,321600,322900,349500,391100,395100,373200,370800,370900,374900,383400,395200,408100,394200,373400,365200,381200,382300,406800,408700,409700,4.11E+05,403100,4.32E+05,412800,359300,347800,3.62E+05,4.15E+05,413200,427400,430200,4.21E+05,390200,394100,443600,
24568,Elk Grove Village,Illinois,982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94E+05,194500,188500,173600,151300,161500,1.66E+05,172600,171900,1.58E+05,166200,167500,162100,1.64E+05,154900,166800,146800,136200,145200,158800,174500,166300,158900,146900,144400,149600,153500,172700,172500,187600,202900,216200,215800,204100,211100,2.11E+05,205200,212500,215900,223600,219300,218600,212400,204900,212900,209300,203100,207900,217200,216400,213900,208200,2.16E+05,213900,217800,221800,219500,221500,224100,221300,2.21E+05,216500,221100,219900,224700,218800,223600,219100,219400,216800,218500,233900,230500,240400,245500,259600,250900,236800,235300,237300,239600,230900,222200,,
20468,Sherwood,Arkansas,983,122300,125500,132300,1.28E+05,123100,125300,123100,1.23E+05,130900,139700,147500,145200,139800,140500,129800,132300,141900,146900,141400,126500,126300,135500,151100,148100,145600,135800,140100,138700,136500,141900,1.41E+05,137800,131800,137800,150900,158800,156100,148800,142100,146500,148300,141600,140400,130700,132400,141500,1.61E+05,163600,155300,153400,159200,154100,139100,137300,139600,147500,153900,159700,149800,1.41E+05,1.42E+05,147900,147200,141900,141700,146700,146100,1.47E+05,140300,135500,130800,129700,129700,133200,135800,138600,1.39E+05,137200,139800,144300,142700,152100,146600,1.48E+05,134300,128800,130300,125400,136800,131200,1.29E+05,119300,127300,135700,140800,145400,138300,141500,131700,137600,129400,132800,131500,127200,126900,129300,1.43E+05,139400,137300,1.33E+05,135800,137200,130500,129500,1.27E+05,125200,130200,129300,139500,148400
24372,Des Moines,Washington,984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221300,210800,216800,230800,249100,248900,242100,235100,236600,241900,242300,247800,249400,262400,264300,266200,2.57E+05,263400,2.52E+05,259200,253300,264600,2.72E+05,275500,283500,281200,2.86E+05,286100,293500,2.97E+05,312100,323700,323100,3.17E+05,307600,311300,324600,328900,326200,289200,302200,299700,336200,342300,367700,348900,333800,323700,353200,361900,386600,383100,4.11E+05
21319,Wilmette,Illinois,985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662600,689900,826800,853900,841900,701700,665500,668500,654300,583900,611900,627500,615800,664900,618900,716200,625500,616200,566600,531600,587700,593800,559200,552300,562100
7762,Warminster,Pennsylvania,986,245500,259100,263200,272600,272600,293300,283500,274600,258700,264100,260400,256500,239600,245400,261500,274200,267600,262600,255900,268900,254400,258700,220700,227400,235300,274600,286500,283900,274500,275300,280100,285600,275500,265400,249200,234400,229100,240900,260700,250900,239400,229700,237400,241300,241400,247200,238200,2.31E+05,222400,229400,231200,230900,225600,225900,2.38E+05,253300,256800,256900,246500,2.38E+05,234600,231600,231200,223600,236500,2.47E+05,253100,250100,242600,244600,238300,256200,241500,248100,239200,252600,248500,244500,241500,238700,243300,252100,2.60E+05,256500,250800,2.43E+05,259200,260100,265500,254800,260400,253100,248600,2.45E+05,2.38E+05,238700,239700,260700,260300,269500,260400,258900,251800,269100,281600,277100,269900,2.66E+05,266700,272600,284700,292100,296400,283200,278600,270900,285300,291400,273900,
23017,Melrose,Massachusetts,987,411100,432200,413700,377800,336800,356400,358900,366300,355500,3.42E+05,352900,330500,337900,307400,318600,323700,335400,327700,335700,331800,354400,345100,356400,3.60E+05,372100,3.98E+05,385900,382900,365600,3.73E+05,374800,383700,366600,372700,341900,373100,384200,426300,402700,371200,332400,346300,356600,388600,380600,395300,374200,391800,388300,413200,377600,359300,336400,375500,3.71E+05,370600,356600,352400,356400,361500,418600,426100,395900,366400,364800,400700,397800,410500,415300,462800,462800,461200,427500,395500,392100,392700,430300,428600,428300,406500,408200,397300,422400,420600,430800,414200,424200,4.23E+05,429600,437100,421900,422400,419100,447300,448200,456400,461700,508900,514500,521900,492400,485400,491500,503300,523400,535600,510300,535300,555700,596600,584300,546700,522900,509600,536600,548200,543600,565800,585400,
26434,Peachtree City,Georgia,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70E+05,251500,244800,233300,236600,227600,203800,186700,180800,204900,229300,241800,2.37E+05,224900,221700,2.30E+05,235200,235300,219500,212300,212700,213800,221400,213700,224100,224600,235900,233600,235700,231600,231900,227900,235700,233900,228500,221700,225500,230900,231100,232100,244100,255500,251300,239700,241300,256400,271900,280700,274100,278400,2.67E+05,268400,258200,257700,2.66E+05,271300,273100,274800,275700,283800,280400,278200,284600,291500,289100,287600,289200,313100,303900,286500,292600,300900,316600,307900,303300,302700,285300,2.80E+05,278900,276600,281800,
47755,South Brunswick,New Jersey,989,340400,343100,380600,395900,389700,382600,381600,374600,366300,3.44E+05,349200,324100,351700,3.25E+05,359400,3.07E+05,300400,277800,277400,288500,271600,279300,260200,256200,269900,300100,297800,292700,273700,294400,281400,264300,231500,2.48E+05,252900,2.60E+05,267800,285200,338600,339800,364400,380300,390600,379400,350100,335900,352800,3.36E+05,3.38E+05,332300,329500,358700,344500,363200,327100,310500,304300,288600,3.10E+05,302400,317800,302300,313100,301800,298400,296400,326700,343300,336500,327200,3.31E+05,366700,377500,419500,4.13E+05,410400,3.73E+05,368900,366400,359400,356900,358900,367800,361600,361200,375200,377500,383700,3.68E+05,374400,3.71E+05,368300,365300,376600,418300,426200,408800,361900,349200,360500,373500,425700,418100,416500,380600,380700,370900,339900,335800,291200,302100,308500,368700,397100,406600,408500,380500,363100,347700,
48099,University Place,Washington,990,318300,336900,296400,298100,274600,295500,2.76E+05,289200,310200,306100,293200,250100,255600,259700,294700,285100,280700,252100,255400,252600,284100,285700,278700,259500,260500,2.70E+05,260300,253100,2.73E+05,292600,304400,286900,272100,268800,258200,249500,249700,268900,273700,260900,261700,264300,2.61E+05,239600,232300,249100,247200,252300,248500,260600,251500,254700,257800,257500,265700,253800,268300,2.45E+05,2.48E+05,243700,248400,249800,255300,258700,2.60E+05,259400,266800,269700,267900,2.67E+05,276100,268300,267200,259400,273500,272900,281300,2.72E+05,278500,280100,283900,277200,274100,272900,277700,298400,295900,303800,284400,295400,283400,285100,281100,294500,293100,307700,3.18E+05,333500,324200,318700,310900,316400,316700,318400,329900,334400,338800,331100,322900,326300,3.35E+05,334800,339400,343400,358200,356500,3.66E+05,381600,397300,406700
7765,Warrenton,Virginia,991,390100,346100,352100,316200,325400,316400,301800,280100,272200,2.62E+05,264700,263100,266900,2.57E+05,247600,241900,269100,294300,312600,282900,253300,242300,264400,255100,279100,271200,280100,262900,267400,272500,285700,2.78E+05,316500,299200,297800,256100,2.66E+05,294100,291800,2.99E+05,264400,277400,270600,265600,264700,268400,287400,294300,301800,294200,282400,265500,277800,2.84E+05,303800,2.98E+05,316500,341600,349900,339800,342700,3.36E+05,342200,314200,332500,3.35E+05,337300,341200,362800,357100,334200,312500,3.24E+05,349600,344100,342200,338900,347900,331600,325700,334400,362900,3.72E+05,366800,385800,386800,389900,363100,355500,356600,353600,3.42E+05,331500,331200,352600,367700,370200,366600,365700,372500,361400,358600,362700,383900,392300,398900,3.96E+05,404100,395700,394900,389400,383400,378500,388200,401100,399700,392600,409900,420400,427600
42967,Stanton,California,992,342900,293600,292900,280600,2.85E+05,284600,2.76E+05,252300,234100,240100,247900,256300,244700,246500,251700,287200,285800,291300,272700,282400,287100,283100,292400,278600,286100,274800,295200,290900,293200,271800,255500,242100,232400,260600,248500,260800,243500,259800,260400,248800,272700,263700,260800,231200,232600,2.33E+05,233900,221800,218800,210900,223700,226600,234900,259800,276900,2.73E+05,251200,240300,2.55E+05,274700,295700,332100,3.21E+05,315600,293700,3.11E+05,318400,313700,325400,337900,358900,363200,340400,327800,321300,341100,338500,330800,326700,347800,343700,339700,3.16E+05,314700,3.13E+05,322700,338500,351100,3.60E+05,353600,368200,374200,378400,363500,352200,339200,353100,358200,3.74E+05,372400,368700,374400,366900,3.64E+05,362100,373600,387400,384100,384800,3.88E+05,431200,429400,462800,4.46E+05,442900,408800,398800,409600,4.55E+05,438400
16208,South Windsor,Connecticut,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220300,232900,219900,225500,259300,270100,266900,234300,279100,273800,268500,2.11E+05,214900,208700,234500,2.44E+05,233900,219800,222900,233500,2.22E+05,212700,215600,226300,246700,241600,239400,218800,231700,2.35E+05,239100,226800,236400,247100,232200,224900,220600,241600,241500,2.39E+05,243300,232700,231100,2.26E+05,239600,227500,211600,2.06E+05,239400,246800,253700,228300,255900,257500,252200,227900,,
11698,Green,Ohio,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172700,170700,147100,150300,149600,159300,157400,158900,166900,168700,158500,156300,173300,180700,185300,167500,164200,162700,166200,168100,1.63E+05,155900,158100,1.56E+05,161500,155600,1.54E+05,161300,163100,177200,174300,174700,163900,183100,186100,188200,176200,176800,175900,167400,162200,169800,158800,171600,170500,188100,188500,1.75E+05,165700,176800
54619,Sun City West,Arizona,995,,,,,,,,,,,,,,,,170900,171400,163500,163700,160900,164400,161500,163700,164200,163500,164300,165700,165500,154500,154900,146900,148800,138900,144700,1.45E+05,150600,1.48E+05,145600,143400,141700,139200,1.36E+05,137300,141400,142800,145700,141800,137300,132500,137700,140300,139500,138500,143700,143400,154500,151300,155900,148400,152200,151500,150900,152500,154900,157900,154500,158500,161700,165100,160900,1.59E+05,159800,162200,160900,162400,1.63E+05,163700,165400,164500,168300,167300,169600,1.70E+05,171200,172600,175900,176100,173100,172300,175400,182100,181800,179500,1.82E+05,184900,187200,189700,192600,192700,193800,194500,198400,195900,193800,198700,202800,206200,202100,203900,207100,207900,203200,197100,205600,210600,221300,218100,223900,219100,224700
44045,Bartow,Florida,996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82300,86500,87500,88400,95300,83900,94800,88200,103900,99200,96300,9.70E+04,105200,106300,101500,93500,9.00E+04,91700,91400,108600,104300,1.10E+05,106400,105300,106400,104400,118300,115100,127500,117700,113800,101800,109200,129800,1.33E+05,144100,141300
29215,Porter,Texas,997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175800,166100,163900,169100,184400,172100,170700,175800,176700,179100,163600,1.73E+05,167300,183600,177900,190800,1.82E+05,189200,188500,184800,183600,1.80E+05,194600,190100,201500,194100,202700,195400,190400,188900,190300,193200,194300,209100,2.11E+05,210600,200700,203600,206300,193800,193300,206200,211300,215500,208500,230200,220300,220400,2.15E+05,211100,2.01E+05,187700,191600,197900,198500,214600,217400,225600
34393,University Park,Florida,998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114100,125300,117200,136600,1.42E+05,138200,156400,175200,171200,1.69E+05,144800,180100,174900,182800,1.60E+05,1.69E+05,177700,1.72E+05,1.65E+05,167700,185700,188800,177400,180600,189100,213900,216300,2.30E+05,261900,274300,277700,245900,245300,257900,266500,267300,245800,226500,242500,236200,237900,191700,196500,205100,248400,255400,261500,2.70E+05,254200,229900,220800,245900,286200,283300,277800,262600,251900,259300,229400,248800,251700,292700,297700,297300,302800,314600,271700,282400,294400,336700,299900,303600,3.01E+05,313700,305700,304100,321700,282800,264600,2.68E+05,318800,281100,250900
7101,Slidell,Louisiana,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149700,1.47E+05,132400,125700,118900,120900,125500,132700,131500,134500,134500,134700,134800,134800,136800,137600,139800,139100,139900,137700,1.38E+05,136400,136700,139800,141500,1.47E+05,145900,144600,137500,136600,137100,142800,145600,147500,141500,139900,140800,141400,143300,145100,152100,153100,156100,155400,153900,153200,150600,1.50E+05,147300,150300,159300,157600,158800,153700,155300,161300,
38645,Garden City,Michigan,1000,,,,,,,,,,,,,,,,,,36900,41200,40800,45500,48800,53600,50900,52400,49300,52200,5.00E+04,47700,45200,43600,43300,39700,38100,3.90E+04,41200,4.20E+04,41400,39800,41500,41500,40500,36100,35300,40300,42100,44600,41200,41700,41400,3.90E+04,40700,38700,40800,39400,41200,41500,40800,43600,47200,52900,54200,57200,58600,59900,61200,62100,62600,62300,61500,64600,67400,71100,70300,68200,69600,70900,73600,7.40E+04,72400,7.30E+04,72200,75100,75600,7.40E+04,76200,78300,79100,77800,75400,76900,79900,84100,85700,84900,83200,82200,83100,8.30E+04,82400,85300,87100,87900,89500,88900,92300,89300,93800,101600,108100,110100,108400,103400,99100,97600,102600,110900,112100,113600,
20404,Seatac,Washington,1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187200,194900,200100,176900,172300,166100,173100,167600,178500,188500,202800,204300,206900,208200,211500,210800,2.04E+05,209300,212700,2.24E+05,207700,208700,204600,219700,219900,219500,218600,216700,223600,220500,224600,236800,242700,2.44E+05,2.27E+05,2.31E+05,232800,242700,237700,256400,2.45E+05,261200,258100,2.71E+05,270300,266200,274100,272800,280800,281700,298400,302900,316800,312900,308500,323400,326500,323400,309100,303600,3.21E+05,315600,3.47E+05,359900,363200,346400
